grid_id,lat,lon
GRID_000579,9.01289324480443,77.08808251815016
GRID_000580,9.022893244804429,76.90808251815007
GRID_000581,9.022893244804429,76.91808251815007
GRID_000582,9.022893244804429,76.92808251815008
GRID_000583,9.022893244804429,76.93808251815008
GRID_000584,9.022893244804429,76.94808251815009
GRID_000585,9.022893244804429,76.99808251815011
GRID_000586,9.022893244804429,77.03808251815013
GRID_000587,9.022893244804429,77.04808251815014
GRID_000588,9.022893244804429,77.07808251815015
GRID_000589,9.032893244804429,76.91808251815007
GRID_000590,9.032893244804429,76.92808251815008
GRID_000591,9.032893244804429,76.9780825181501
GRID_000592,9.032893244804429,76.98808251815011
GRID_000593,9.032893244804429,77.04808251815014
GRID_000594,9.042893244804429,76.94808251815009
GRID_000595,9.042893244804429,76.95808251815009
GRID_000596,9.042893244804429,76.9680825181501
GRID_000597,9.042893244804429,76.9780825181501
GRID_000598,9.042893244804429,76.98808251815011
GRID_000599,9.042893244804429,77.03808251815013
GRID_000600,9.042893244804429,77.04808251815014
GRID_000601,9.042893244804429,77.05808251815014
GRID_000602,9.052893244804428,76.93808251815008
GRID_000603,9.052893244804428,76.94808251815009
GRID_000604,9.052893244804428,76.95808251815009
